Cliente,Recencia,Frecuencia,Monto,Sexo,GSE,Edad
9443,1,6,27.578,FEM,C3,41
9444,1,10,6.984,FEM,C3,42
9445,1,12,22.145,FEM,C3,41
9446,1,2,12.467,MAS,ABC1,42
9447,11,1,13.25,,E,
9448,1,1,32.986,FEM,C3,48
9449,1,12,77.378,MAS,C3,42
9450,1,7,17.147,FEM,D,41
9451,7,2,12.088,FEM,E,43
9452,2,3,11.107,FEM,C2,42
9453,1,5,20.347,FEM,E,43
9454,2,4,13.422,FEM,D,43
9455,1,11,63.871,MAS,ABC1,42
9456,2,7,13.133,MAS,C3,43
9457,1,6,20.584,MAS,C3,42
9458,1,5,17.839,FEM,E,42
9459,1,3,6.519,FEM,C3,41
9460,1,2,7.967,MAS,D,9
9461,1,4,36.514,FEM,D,41
9462,1,11,21.398,FEM,C3,41
9463,1,1,23.109,MAS,C3,37
9464,12,1,17.214,MAS,D,36
9465,1,7,23.273,MAS,C3,37
9466,1,3,20.411,FEM,E,41
9467,7,3,31.341,MAS,E,35
9468,3,6,13.644,FEM,D,37
9469,1,8,7.467,FEM,C3,37
9470,1,10,35.7,MAS,D,36
9471,5,2,39.409,MAS,C3,36
9472,1,12,65.558,FEM,E,37
9473,2,4,9.943,FEM,E,35
9474,1,6,9.169,MAS,,36
9475,9,1,19.145,MAS,E,37
9476,2,10,10.702,MAS,E,35
9477,1,6,30.4,FEM,C3,35
9478,4,5,8.658,MAS,D,35
9479,2,6,43.908,MAS,E,37
9480,4,4,23.598,MAS,C3,36
9481,1,10,44.683,MAS,D,36
9482,1,4,17.181,MAS,C3,36
9483,1,1,3.124,FEM,E,35
9484,1,2,19.194,MAS,C3,36
9485,5,1,2.261,MAS,C3,37
9486,1,8,9.043,MAS,D,35
9487,1,8,13.84,FEM,D,35
9488,5,2,4.156,MAS,C3,
9489,1,12,86.503,MAS,C2,36
9490,12,1,12.712,MAS,D,35
9491,6,4,14.348,MAS,C3,37
9492,1,11,28.908,FEM,C3,36
9493,1,6,42.555,FEM,C3,36
9494,4,8,35.595,FEM,ABC1,36
9495,2,7,27.869,MAS,D,35
9496,1,11,37.836,FEM,C2,35
9497,1,12,23.167,FEM,C3,43
9498,1,11,12.646,FEM,C3,41
9499,11,1,2.765,MAS,E,36
9500,1,5,13.697,MAS,C3,37
9501,1,8,9.038,FEM,C3,37
9502,1,12,40.661,MAS,D,36
9503,1,12,67.373,FEM,ABC1,35
9504,1,7,13.771,MAS,E,39
9505,1,3,29.948,MAS,E,36
9506,12,1,11.818,MAS,C3,36
9507,2,7,40.141,MAS,C3,35
9508,1,12,24.199,FEM,C3,35
9509,1,12,57.722,MAS,E,37
9510,1,5,4.131,FEM,E,35
9511,1,8,31.633,FEM,C3,37
9512,1,10,48.911,MAS,D,37
9513,1,9,11.338,MAS,C3,37
9514,1,8,18.376,FEM,E,36
9515,1,3,14.266,FEM,D,38
9516,1,11,17.078,FEM,E,36
9517,7,5,9.891,FEM,ABC1,35
9518,1,6,10.971,FEM,E,36
9519,3,3,7.195,FEM,ABC1,35
9520,1,2,3.283,MAS,D,39
9521,2,2,17.32,FEM,ABC1,36
9522,3,2,2.637,MAS,C3,45
9523,1,11,12.442,MAS,C3,43
9524,1,6,11.307,FEM,D,44
9525,1,7,17.103,FEM,E,43
9526,9,2,21.325,FEM,C3,43
9527,1,12,47.542,MAS,C2,44
9528,1,6,23.325,FEM,C3,44
9529,1,4,4.525,MAS,C3,43
9530,2,6,16.091,FEM,ABC1,43
9531,1,8,21.55,FEM,C3,43
9532,1,2,6.303,FEM,C3,45
9533,1,9,53.514,FEM,C3,43
9534,1,10,12.447,FEM,ABC1,44
9535,2,1,8.997,MAS,D,43
9536,3,6,21.199,FEM,D,43
9537,2,3,25.321,FEM,C2,43
9538,3,4,2.657,MAS,C3,42
9539,1,11,13.833,MAS,C3,43
9540,1,9,23.87,FEM,D,37
9541,1,12,35.037,FEM,C3,35
9542,3,1,6.521,MAS,D,37
9543,4,2,19.799,MAS,D,37
9544,1,12,25.016,MAS,E,35
9545,1,2,7.318,FEM,D,37
9546,4,3,19.857,MAS,C3,43
9547,1,3,21.49,FEM,D,37
9548,1,11,50.805,MAS,C3,36
9549,2,3,21.199,FEM,D,35
9550,1,6,14.503,FEM,D,37
9551,1,9,18.361,FEM,D,36
9552,1,4,42.252,FEM,C3,36
9554,4,1,19.884,FEM,D,36
9555,1,6,6.659,MAS,C3,35
9556,1,4,29.444,FEM,E,37
9557,12,1,14.745,FEM,,37
9558,1,11,22.795,FEM,C3,36
9559,2,11,38.503,FEM,D,37
9560,1,7,24.65,MAS,D,37
9561,1,11,30.366,MAS,C3,36
9562,1,3,77.402,MAS,C3,35
9563,8,1,4.561,FEM,D,35
9564,2,9,35.066,MAS,C3,36
9565,1,12,43.052,MAS,D,37
9566,1,4,36.371,FEM,C3,36
9567,1,8,27.524,MAS,C3,36
9568,1,9,44.949,MAS,C2,36
9570,1,10,32.937,MAS,D,36
9571,5,5,7.087,MAS,C3,37
9572,1,3,25.338,MAS,D,35
9573,1,7,18.907,FEM,D,36
9574,5,2,8.378,MAS,C3,36
9575,1,4,31.129,FEM,C3,36
9576,3,2,14.069,FEM,C3,35
9577,1,12,55.339,FEM,D,36
9578,2,8,16.263,MAS,C3,36
9579,1,7,9.746,FEM,C3,37
9580,1,4,25.516,FEM,C3,36
9581,1,12,60.929,MAS,E,36
9582,3,1,37.504,MAS,D,35
9583,1,12,42.479,MAS,C3,36
9584,1,12,62.562,FEM,C3,48
9585,1,7,10.048,FEM,C3,47
9586,1,8,12.444,FEM,E,46
9587,1,8,28.473,FEM,D,44
9588,3,4,12.554,FEM,E,45
9589,3,2,11.899,FEM,E,44
9590,6,2,1.95,FEM,E,42
9591,2,4,15.242,MAS,E,42
9592,5,1,2.412,FEM,D,43
9593,1,2,8.471,FEM,,42
9594,1,8,16.729,MAS,D,43
9595,2,2,10.175,MAS,C3,43
9596,3,2,4.385,FEM,E,44
9597,1,9,27.529,MAS,C3,41
9598,1,4,17.177,FEM,D,42
9599,1,6,13.753,MAS,C3,43
9600,1,12,25.639,MAS,ABC1,41
9601,4,1,2.504,FEM,E,43
9602,1,8,8.982,FEM,C3,41
9603,1,8,2.813,MAS,C3,42
9604,1,6,14.236,FEM,C3,41
9605,1,6,23.44,FEM,D,43
9606,1,9,9.685,FEM,D,44
9607,3,3,9.635,FEM,C3,44
9608,6,2,3.917,FEM,E,42
9609,1,3,12.983,MAS,ABC1,42
9610,1,12,42.217,MAS,E,42
9611,1,4,9.706,FEM,D,40
9612,2,7,14.318,FEM,D,41
9613,1,1,2.21,FEM,,42
9614,5,2,34.35,MAS,C2,41
9615,1,11,7.97,FEM,D,45
9616,1,7,43.205,MAS,ABC1,40
9617,1,8,10.528,MAS,D,44
9618,5,2,21.475,FEM,C3,41
9619,9,1,5.429,FEM,E,42
9620,1,6,18.002,MAS,C3,41
9621,4,2,15.769,FEM,E,40
9622,2,7,11.912,MAS,C3,41
9623,2,4,19.8,MAS,C3,40
9624,1,3,32.32,MAS,C3,41
9625,7,4,33.542,FEM,D,41
9626,1,6,27.619,FEM,ABC1,41
9627,1,12,60.437,FEM,C2,39
9628,1,11,55.55,MAS,C3,41
9629,2,6,9.616,MAS,C3,40
9630,9,1,17.154,FEM,D,40
9631,4,3,15.689,MAS,D,41
9632,2,6,26.656,FEM,C3,41
9633,1,4,18.046,MAS,ABC1,40
9634,1,4,6.871,MAS,C3,41
9635,1,5,17.419,FEM,E,41
9636,1,10,26.378,FEM,D,39
9637,7,2,12.958,MAS,E,40
9638,1,3,2.491,MAS,ABC1,39
9639,1,1,1.77,FEM,D,39
9640,2,8,21.403,FEM,E,39
9641,2,4,10.195,FEM,C3,38
9642,2,7,23.355,FEM,C3,38
9643,1,3,22.237,FEM,C3,38
9644,1,4,64.41,MAS,D,42
9645,3,1,4.193,FEM,E,37
9646,5,6,29.38,MAS,C3,38
9648,1,10,51.151,FEM,C2,39
9649,1,11,16.843,MAS,C3,38
9650,1,9,10.428,FEM,D,38
9651,4,5,6.808,FEM,C3,38
9652,1,9,22.86,FEM,C3,37
9653,2,5,8.173,MAS,C3,39
9654,2,3,15.568,FEM,D,38
9655,2,4,8.658,FEM,C3,38
9656,3,9,38.949,FEM,D,39
9657,2,7,14.868,MAS,E,
9658,1,7,25.29,FEM,C3,36
9659,7,2,23.699,MAS,D,37
9660,1,9,30.644,MAS,D,36
9661,2,1,6.109,FEM,D,37
9662,1,10,9.611,MAS,ABC1,
9663,1,6,28.41,MAS,E,35
9664,1,11,34.033,MAS,E,38
9665,1,8,27.863,FEM,D,50
9666,1,12,24.535,FEM,E,42
9667,1,12,32.817,MAS,C3,46
9668,1,12,12.876,FEM,D,43
9669,1,10,53.548,FEM,C2,42
9670,1,9,19.575,FEM,D,42
9671,2,8,13.799,MAS,E,34
9672,1,6,37.245,MAS,,34
9673,1,3,12.166,FEM,C3,35
9674,3,7,8.473,FEM,C3,35
9675,1,3,11.855,FEM,C3,35
9676,5,2,29.602,MAS,E,36
9677,1,4,17.613,FEM,C3,30
9678,1,11,5.237,MAS,E,35
9679,1,5,6.721,MAS,D,36
9680,12,1,13.395,MAS,C3,34
9681,1,12,62.18,FEM,ABC1,36
9682,8,1,17.815,FEM,E,40
9683,2,1,40.139,FEM,C3,33
9684,1,12,74.898,MAS,C3,33
9685,1,12,28.499,FEM,E,34
9686,7,3,10.71,FEM,C3,33
9687,3,9,26.969,MAS,C3,35
9688,1,8,9.276,MAS,D,36
9689,1,9,17.712,MAS,C3,36
9690,1,12,51.66,MAS,C3,34
9691,5,1,4.53,FEM,C3,35
9692,2,7,8.731,MAS,E,35
9693,1,5,31.695,MAS,ABC1,35
9694,4,4,26.115,FEM,C3,36
9695,2,5,9.01,FEM,C3,34
9696,3,2,26.106,MAS,E,34
9697,1,8,20.212,MAS,C3,34
9698,1,6,16.247,FEM,D,35
9699,1,4,14.578,MAS,E,
9700,1,5,13.262,FEM,E,36
9701,3,1,0.496,MAS,C3,35
9702,1,7,7.353,FEM,C3,9
9703,1,12,105.872,MAS,ABC1,35
9704,12,1,10.808,,D,
9705,1,8,23.566,FEM,ABC1,35
9706,2,6,20.119,FEM,ABC1,35
9707,1,11,23.318,FEM,ABC1,34
9708,2,6,39.524,MAS,C3,35
9709,7,1,22.466,MAS,C3,36
9710,1,1,20.118,,E,
9711,1,12,59.082,MAS,D,40
9712,1,5,22.581,FEM,E,37
9713,2,5,11.033,FEM,D,38
9714,1,7,21.311,MAS,C2,39
9715,2,5,7.167,FEM,C3,37
9716,10,1,26.846,MAS,C3,40
9717,2,6,10.991,MAS,C3,39
9718,11,1,1.563,FEM,E,39
9719,6,2,10.808,FEM,C3,38
9720,5,2,5.941,FEM,D,40
9721,1,4,18.631,MAS,E,39
9722,8,2,8.936,FEM,D,39
9723,1,9,14.823,FEM,D,40
9724,1,4,5.997,FEM,E,40
9725,6,1,1,MAS,D,41
9726,1,2,7.389,MAS,C3,38
9727,2,8,22.203,FEM,C3,38
9728,1,12,24.29,FEM,D,38
9729,2,3,15.303,FEM,C3,39
9730,3,3,19.077,MAS,C3,39
9731,1,8,8.851,MAS,C3,39
9732,9,1,12.084,FEM,D,38
9733,1,5,11.426,MAS,C3,50
9735,1,2,7.516,MAS,D,46
9736,4,4,5.724,FEM,,62
9737,1,6,23.6,MAS,D,75
9738,1,5,8.203,FEM,D,40
9739,12,1,43.414,MAS,ABC1,50
9740,3,7,7.016,FEM,,68
9741,1,1,7.555,FEM,E,61
9742,6,6,15.464,FEM,D,45
9743,2,8,12.985,FEM,C3,45
9744,1,3,18.994,MAS,C3,53
9745,1,12,76.63,FEM,ABC1,41
9746,2,5,19.327,MAS,ABC1,48
9747,1,10,29.911,MAS,C3,47
9748,1,9,9.066,FEM,,40
9749,2,4,15.376,MAS,ABC1,54
9750,1,8,20.449,MAS,ABC1,53
9752,1,10,22.494,MAS,ABC1,34
9753,2,9,46.439,MAS,C3,36
9754,1,5,35.842,FEM,C2,36
9755,1,12,39.84,MAS,C3,35
9756,1,3,40.097,MAS,C3,36
9757,1,11,80.887,MAS,C3,34
9758,1,2,12.065,FEM,D,35
9759,4,1,2.933,FEM,E,38
9760,2,5,13.14,FEM,C3,34
9761,1,6,9.454,MAS,E,34
9762,1,10,36.49,FEM,C3,35
9763,1,12,27.275,FEM,C3,36
9764,2,3,17.696,FEM,E,34
9765,3,2,14.675,FEM,E,34
9766,1,11,21.11,FEM,C3,34
9767,1,4,3.774,FEM,E,35
9768,1,6,18.983,MAS,E,36
9769,2,8,12.642,FEM,E,35
9770,1,7,25.011,MAS,C3,36
9771,1,11,38.59,MAS,C3,35
9772,2,7,30.181,FEM,C3,35
9773,1,9,4.545,FEM,D,34
9774,7,2,11.965,FEM,C3,35
9775,1,3,10.626,MAS,C3,36
9776,1,6,18.84,FEM,D,35
9777,3,5,14.41,FEM,E,36
9778,1,11,15.042,FEM,D,34
9779,1,7,15.795,MAS,C3,34
9780,1,12,26.126,MAS,C3,36
9781,1,6,24.558,FEM,D,35
9782,1,4,24.607,MAS,C3,35
9783,10,1,17.592,FEM,C3,34
9784,1,11,76.558,FEM,E,35
9785,1,5,20.773,FEM,C3,35
9786,2,8,33.284,MAS,ABC1,36
9787,2,8,11.786,MAS,C3,36
9788,1,12,73.472,MAS,C3,35
9789,1,3,10.483,MAS,D,34
9790,3,3,9.507,FEM,D,34
9791,1,6,8.521,FEM,C3,33
9792,2,2,6.08,FEM,C3,39
9793,1,9,27.996,MAS,C2,41
9794,3,1,18.128,FEM,E,47
9795,5,1,4.807,MAS,C3,45
9796,2,7,7.121,FEM,D,47
9797,1,11,30.811,MAS,C3,39
9798,2,10,35.601,FEM,E,37
9799,1,6,28.879,FEM,C2,43
9800,1,11,12.961,MAS,D,43
9801,1,12,35.739,MAS,D,47
9802,1,5,18.605,FEM,D,43
9803,1,5,15.623,FEM,C3,49
9804,1,7,42.857,FEM,ABC1,43
9805,1,9,24.73,MAS,ABC1,43
9806,1,2,23.69,FEM,C3,44
9807,1,9,6.73,FEM,C3,43
9808,1,3,22.305,MAS,C2,47
9809,1,7,16.117,FEM,C3,41
9810,3,4,26.373,FEM,C3,46
9811,1,7,45.083,FEM,C3,46
9812,1,4,10.828,MAS,D,25
9813,1,4,3.702,MAS,C2,56
9814,11,1,19.624,MAS,ABC1,53
9815,1,6,16.004,FEM,C3,46
9816,1,12,36.312,FEM,E,29
9817,1,7,25.252,FEM,C3,38
9818,1,9,35.639,FEM,,40
9819,4,1,17.412,FEM,C2,64
9820,2,4,20.855,FEM,D,43
9821,5,4,7.832,FEM,ABC1,29
9822,1,6,22.956,FEM,C3,36
9823,1,11,15.177,FEM,E,35
9824,1,8,18.002,MAS,C3,35
9825,1,8,20.485,MAS,ABC1,37
9826,1,1,50.562,FEM,ABC1,37
9827,6,4,11.381,FEM,D,37
9828,3,9,36.692,MAS,E,36
9829,1,11,28.724,MAS,C3,34
9830,4,2,19.299,MAS,E,35
9831,2,7,15.923,FEM,E,34
9832,1,8,47.75,MAS,C3,33
9833,2,7,22.709,MAS,E,35
9834,1,10,34.196,MAS,,36
9835,1,9,65.266,MAS,E,35
9836,2,11,19.629,FEM,C3,35
9837,2,8,16.394,MAS,C3,36
9838,2,4,12.068,MAS,,36
9839,2,11,22.135,FEM,,33
9840,1,9,12.873,FEM,D,35
9841,7,1,2.235,FEM,E,35
9842,1,6,12.6,MAS,C3,36
9843,1,5,21.972,FEM,E,35
9844,1,6,13.132,MAS,C3,24
9845,3,4,32.894,MAS,D,36
9846,1,12,55.719,MAS,C3,35
9847,2,11,16.523,MAS,E,34
9848,1,11,34.228,MAS,D,36
9849,2,2,14.32,,,
9850,2,6,27.692,MAS,E,34
9851,1,4,53.577,FEM,ABC1,35
9852,2,6,14.184,FEM,C3,32
9853,7,1,18.445,FEM,E,35
9854,1,1,36.32,MAS,C3,33
9855,1,12,97.683,MAS,C2,39
9856,4,2,13.782,MAS,D,35
9857,5,3,8.655,MAS,ABC1,35
9858,2,1,9.655,FEM,ABC1,34
9859,3,1,18.628,FEM,E,36
9860,1,5,15.732,FEM,E,34
9861,3,5,19.738,FEM,C3,35
9862,9,1,11.168,FEM,E,30
9863,1,3,22.669,FEM,C3,45
9864,1,9,18.096,MAS,C3,35
9865,1,10,11.918,MAS,E,35
9866,1,10,25.218,MAS,C3,35
9867,1,6,11.856,FEM,E,45
9868,1,1,16.437,MAS,D,48
9869,2,10,41.693,FEM,C3,42
9870,12,1,2.396,FEM,D,36
9871,1,4,14.186,MAS,C2,46
9872,6,1,3.101,FEM,E,55
9873,3,1,33.119,MAS,C3,46
9874,4,1,8.531,FEM,ABC1,41
9875,1,9,27.612,MAS,C3,38
9876,2,8,30.86,MAS,ABC1,40
9877,1,8,21.903,FEM,E,42
9878,2,5,64.049,FEM,D,41
9879,2,9,69.539,FEM,D,45
9880,1,6,20.072,FEM,,45
9881,4,1,23.403,MAS,E,45
9882,1,2,29.373,FEM,E,44
9883,1,4,3.648,MAS,C3,35
9884,1,11,32.008,FEM,C3,45
9885,2,1,4.017,FEM,D,35
9886,2,4,9.066,FEM,,34
9888,1,11,30.898,MAS,C3,35
9889,1,9,18.232,FEM,D,34
9890,7,2,6.832,FEM,D,35
9891,2,6,8.356,MAS,ABC1,34
9892,8,1,5.034,FEM,E,34
9893,3,3,16.474,FEM,C3,33
9894,1,3,8.986,MAS,E,35
9895,1,5,18.418,MAS,C3,35
9896,1,11,33.59,FEM,D,34
9897,1,5,12.19,MAS,C3,33
9898,1,12,91.982,MAS,ABC1,33
9899,1,1,3.747,FEM,C3,34
9900,7,1,39.067,MAS,C2,30
9901,1,10,12.735,FEM,C3,37
9902,2,4,12.232,MAS,C3,35
9903,1,4,26.972,FEM,E,34
9904,1,8,27.325,FEM,C3,34
9905,1,2,20.318,FEM,,48
9906,2,3,5.43,MAS,E,41
9907,1,8,7.997,MAS,D,35
9908,1,9,28.173,MAS,E,35
9909,1,6,51.656,MAS,C3,34
9910,1,6,17.198,MAS,C3,34
9911,2,2,35.696,MAS,D,36
9912,4,1,5.589,MAS,C3,35
9913,1,7,24.072,MAS,C3,35
9914,1,4,18.166,FEM,C3,35
9915,1,12,64.12,FEM,C3,36
9916,2,3,10.566,FEM,D,34
9917,4,5,8.098,MAS,C3,36
9918,6,2,18.505,FEM,D,35
9919,1,5,4.208,MAS,E,35
9920,4,1,5.034,FEM,E,44
9921,7,2,13.404,MAS,E,36
9922,1,6,9.987,FEM,E,35
9923,2,3,17.524,FEM,E,36
9924,1,9,14.191,FEM,C3,34
9925,8,2,10.269,FEM,ABC1,34
9926,2,1,1.782,FEM,E,33
9927,3,8,27.639,FEM,C2,34
9928,2,6,15.574,MAS,E,34
9929,1,4,14.853,MAS,C3,33
9930,2,7,22.791,FEM,C3,33
9931,1,9,17.983,FEM,D,29
9932,8,1,3.975,FEM,E,30
9933,1,12,29.605,MAS,C3,34
9934,1,5,11.037,FEM,C3,34
9935,1,12,29.126,FEM,E,33
9936,5,1,10.039,FEM,D,34
9937,3,2,3.255,FEM,E,34
9938,1,11,30.248,FEM,C3,34
9939,1,10,23.437,MAS,E,34
9940,1,10,11.683,FEM,C3,34
9941,5,3,7.936,MAS,C3,33
9942,1,4,26.967,FEM,C3,35
9943,2,2,15.177,FEM,C3,34
9944,1,1,4.938,FEM,C3,44
9945,1,8,22.888,MAS,C3,38
9946,3,2,7.026,MAS,C3,44
9947,1,9,17.231,MAS,C3,42
9948,3,3,5.343,MAS,D,42
9949,2,6,27.657,MAS,C3,36
9950,1,3,14.206,FEM,C3,46
9951,4,4,27.279,FEM,ABC1,55
9952,3,1,3.345,,D,
9953,3,5,9,FEM,E,43
9954,1,7,26.79,MAS,D,44
9955,2,1,12.261,FEM,D,46
9956,1,4,18.822,FEM,C2,42
9957,3,7,15.879,FEM,C3,46
9958,1,12,38.358,MAS,C2,42
9959,1,1,36.916,FEM,D,43
9960,1,11,63.826,FEM,D,37
9961,11,1,12.878,MAS,D,44
9962,1,9,9.809,MAS,C2,43
9963,2,2,35.761,MAS,E,42
9964,1,1,12.724,FEM,C3,35
9965,1,10,27.001,FEM,C3,35
9966,1,7,23.526,FEM,C3,36
9967,1,8,24.825,FEM,E,35
9968,1,9,39.318,MAS,E,34
9969,1,7,25.485,FEM,C3,35
9970,1,12,38.464,FEM,E,34
9971,1,11,45.452,MAS,C3,35
9972,1,8,26.313,MAS,C3,35
9973,1,7,7.307,MAS,C3,35
9974,4,8,20.279,MAS,C3,36
9975,1,9,42.615,FEM,E,36
9976,1,8,20.9,MAS,ABC1,34
9977,1,5,7.311,MAS,C3,31
9978,1,7,20.791,FEM,C2,39
9979,2,6,4.605,MAS,E,36
9980,1,7,36.324,FEM,D,36
9981,1,3,6.334,FEM,C3,35
9982,6,3,5.681,FEM,D,36
9983,1,3,24.972,FEM,C3,34
9984,1,7,12.899,FEM,E,35
9985,3,3,16.47,FEM,ABC1,35
9986,1,5,18.462,MAS,D,35
9987,1,10,15.274,FEM,C2,35
9988,1,7,18.785,MAS,E,34
9989,3,5,10.626,MAS,E,
9990,1,4,26.139,MAS,C3,34
9991,1,11,73.581,FEM,E,35
9992,4,5,20.503,FEM,D,36
9993,1,8,17.253,FEM,D,35
9994,1,3,11.64,FEM,C3,35
9995,1,12,18.709,MAS,E,36
9996,1,12,52.951,MAS,C2,35
9997,1,12,29.339,FEM,ABC1,35
9998,2,2,5.341,FEM,E,34
9999,4,1,13.521,MAS,C3,34
10000,1,10,33.751,FEM,C3,35
10001,1,11,16.054,FEM,E,35
10002,1,8,18.624,MAS,D,37
10003,2,2,10.624,FEM,ABC1,35
10004,1,5,15.287,MAS,C3,36
10005,1,4,11.401,MAS,C3,36
10006,1,12,89.489,MAS,C3,36
10007,6,1,19.454,FEM,E,36
10008,11,1,7.605,MAS,D,34
10010,1,6,26.063,FEM,C3,35
10011,1,8,23.223,FEM,E,34
10012,1,7,25.378,FEM,C3,35
10013,1,6,18.972,MAS,C3,34
10014,3,2,52.068,MAS,E,34
10015,1,8,40.734,FEM,D,34
10016,1,3,14.97,FEM,C3,35
10017,2,4,10.5,MAS,C3,34
10018,1,11,18.475,MAS,E,35
10019,1,10,23.839,FEM,C3,33
10020,1,4,23.264,FEM,C3,34
10021,5,2,4.559,FEM,C3,33
10022,1,9,47.874,FEM,C3,42
10023,2,4,16.3,MAS,C3,42
10024,1,6,17.115,MAS,D,43
10025,1,11,13.708,MAS,C3,44
10026,1,7,26.879,MAS,C2,60
10027,1,11,11.951,FEM,D,38
10028,3,3,25.695,FEM,E,38
10029,2,6,13.331,MAS,D,44
10030,4,1,13.886,MAS,C3,38
10032,1,12,29.21,FEM,C3,44
10033,1,4,16.373,MAS,C3,41
10034,1,3,55.866,MAS,C3,45
10035,11,2,15.03,FEM,D,43
10036,1,10,21.282,MAS,C3,43
10037,1,7,14.614,MAS,E,36
10038,1,11,12.174,MAS,D,41
10040,11,1,10.497,FEM,D,44
10041,4,3,15.731,FEM,E,38
10042,1,12,46.768,FEM,ABC1,35
10043,1,10,26.923,MAS,D,34
10044,9,2,25.152,FEM,E,35
10045,2,1,10.815,,D,
10046,1,5,15.003,FEM,C3,35
10047,2,2,19.973,FEM,D,34
10048,1,6,12.178,FEM,E,35
10049,1,3,8.28,MAS,C2,40
10050,2,3,33.39,MAS,C3,32
10051,7,3,15.909,FEM,E,34
10053,1,11,24.629,FEM,ABC1,35
10054,3,1,18.75,FEM,D,34
10055,1,8,26.634,FEM,D,30
10056,1,10,35.208,FEM,ABC1,36
10057,1,6,15.876,MAS,C3,35
10058,6,2,30.091,MAS,E,35
10059,2,7,7.193,FEM,E,34
10060,3,1,10.731,FEM,D,34
10061,9,3,37.594,FEM,E,36
10062,11,1,15.109,MAS,E,35
10063,1,12,36.924,FEM,D,33
10064,1,12,14.05,FEM,D,38
10065,3,3,6.691,MAS,C3,34
10066,1,6,10.127,MAS,C3,35
10067,5,2,3.349,FEM,D,34
10068,1,12,27.459,FEM,D,38
10069,1,11,12.763,MAS,D,36
10070,1,10,40.479,FEM,E,35
10071,7,1,5.84,FEM,E,37
10072,1,12,46.811,MAS,ABC1,34
10073,5,2,10.492,,D,
10074,2,4,6.028,MAS,C3,36
10075,2,5,12.778,FEM,D,36
10076,1,8,18.709,FEM,C3,37
10077,11,1,3.689,FEM,C3,36
10078,1,3,10.571,MAS,E,35
10079,4,2,5.517,MAS,D,34
10081,1,5,16.115,FEM,D,35
10082,1,9,16.674,FEM,D,34
10083,1,10,15.635,MAS,C3,33
10084,1,4,15.962,FEM,E,31
10085,2,2,9.315,FEM,C2,32
10086,6,2,8.261,FEM,D,34
10087,1,2,13.133,,C3,
10088,2,2,5.065,MAS,D,34
10089,1,2,22.883,FEM,C3,35
10090,1,4,18.834,FEM,E,33
10091,5,2,8.491,MAS,E,34
10092,2,3,14.29,FEM,E,32
10093,1,8,14.391,MAS,C3,34
10094,1,8,34.292,FEM,D,34
10095,1,11,26.887,MAS,D,35
10096,2,8,22.287,FEM,E,34
10097,3,6,21.532,FEM,D,34
10098,2,6,20.685,MAS,C3,33
10099,1,5,7.118,MAS,D,34
10100,1,7,26.12,FEM,C3,33
10101,1,8,8.29,FEM,E,33
10102,1,2,14.425,MAS,D,42
10103,1,11,38.08,FEM,C3,41
10104,1,11,32.515,FEM,C2,64
10105,9,2,3.336,MAS,E,37
10106,11,1,4.109,FEM,E,43
10107,1,8,10.177,MAS,C3,41
10108,1,2,3.962,FEM,ABC1,60
10109,10,1,12.597,MAS,E,42
10110,1,12,79.054,MAS,C3,43
10111,1,12,39.541,FEM,E,43
10112,5,1,7.966,FEM,E,44
10113,1,3,13.771,MAS,E,41
10114,4,3,3.761,FEM,C3,44
10115,1,10,20.26,MAS,D,42
10116,8,1,3.733,FEM,E,42
10117,1,4,17.899,,,
10118,1,11,11.836,FEM,E,40
10119,1,8,63.943,FEM,D,39
10120,1,4,19.416,MAS,C3,42
10121,5,1,4.875,FEM,C3,34
10122,1,9,31.197,FEM,E,33
10123,2,11,13.346,FEM,C3,33
10124,2,10,23.569,FEM,E,32
10125,1,3,4.784,MAS,E,38
10126,2,8,29.958,FEM,C3,46
10127,3,7,18.09,FEM,E,35
10128,1,2,20.861,MAS,D,34
10129,3,3,7.79,FEM,E,36
10130,3,9,20.806,FEM,E,34
10131,4,3,7.297,FEM,C3,34
10132,1,7,19.361,MAS,C3,35
10133,1,5,12.989,,,
10134,6,3,25.896,,,
10135,6,3,13.921,MAS,ABC1,34
10136,2,4,6.671,FEM,D,35
10137,9,2,9.525,FEM,D,35
10138,7,1,4.605,FEM,D,34
10139,1,8,8.938,FEM,E,36
10140,1,12,25.332,FEM,D,35
10141,2,7,75.406,MAS,C3,33
10142,4,8,15.151,FEM,D,36
10143,3,7,19.214,FEM,C3,36
10144,1,8,35.278,MAS,C3,33
10145,8,1,6.092,FEM,E,35
10146,2,2,4.482,FEM,C3,35
10147,1,11,29.811,MAS,C3,36
10148,4,1,7.309,MAS,C3,31
10149,1,9,14.958,MAS,E,34
10150,1,12,40.522,FEM,D,34
10151,1,12,46.287,FEM,D,34
10152,4,6,43.079,MAS,ABC1,35
10153,1,7,37.31,MAS,C3,36
10154,1,8,16.655,FEM,C3,34
10155,1,3,10.014,FEM,C3,35
10156,1,12,60.768,MAS,ABC1,33
10157,3,8,20.984,MAS,D,32
10158,2,10,8.612,MAS,C3,40
10159,10,1,27.456,MAS,D,35
10160,1,3,4.428,MAS,E,34
10161,1,12,52.46,FEM,D,34
10162,1,12,19.728,MAS,E,33
10163,8,3,9.513,MAS,E,34
10164,1,9,28.954,FEM,D,34
10165,1,7,18.589,MAS,C3,35
10166,1,3,30.186,MAS,D,34
